"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
130,5.20689655172414,6.10344827586207,29,59,4.74459247556958e-07,4.69738692387978e-11,"NoHash","XorVar",1
