"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
177,3,47.4166666666667,37,59,3.33855165735031e-12,5.77129455336944e-10,"NoHash","SahlinBitCount",1
