"TimeofExecution","E-hits_metric","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","Sample"
30905,3.44647261963493,6081,9960,0,1,1
22533,3.43006878480183,6106,9960,0,1,2
20755,3.44116683054736,6102,9960,0,1,3
16401,3.40894255874674,6128,9960,0,1,4
16343,3.38871627146361,6115,9960,0,1,5
16353,3.3611562195518,6158,9960,0,1,6
17517,3.42085447700115,6109,9960,0,1,7
31326,3.43356757640137,6119,9960,0,1,8
28891,3.36611489776047,6162,9960,0,1,9
29771,3.48709518329771,6083,9960,0,1,10
