"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
13660,4.78125,5.43333333333333,32,59,4.74459247556958e-07,1.67465707967551e-10,"WyHash","LiuPatroLi",1
