"TimeofExecution","E-hits_metric","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","Sample"
20894,99201600,1,9960,0,0,1
26637,99201600,1,9960,0,0,2
19493,99201600,1,9960,0,0,3
17233,99201600,1,9960,0,0,4
17121,99201600,1,9960,0,0,5
20790,99201600,1,9960,0,0,6
20660,99201600,1,9960,0,0,7
19958,99201600,1,9960,0,0,8
18105,99201600,1,9960,0,0,9
17212,99201600,1,9960,0,0,10
