"TimeofExecution","E-hits_metric","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","Sample"
23844,2.62315851502652,6788,9960,0,1,1
25663,2.54058772185045,6874,9960,0,1,2
20377,2.56996786444639,6846,9960,0,1,3
15769,2.59508484493856,6836,9960,0,1,4
22607,2.61629279811098,6776,9960,0,1,5
14007,2.6263849903974,6769,9960,0,1,6
14032,2.5585401459854,6850,9960,0,1,7
15304,2.53428446644344,6869,9960,0,1,8
14060,2.5910290237467,6822,9960,0,1,9
14116,2.58383453131876,6817,9960,0,1,10
