"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
187,4.09375,6.53571428571429,32,59,6.19159468140396e-09,1.67465707967551e-10,"WyHash","SahlinBitCount",1
