"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
189,5.36363636363636,5.68965517241379,33,59,1.27369226277096e-11,1.67465707967551e-10,"XXHash","SahlinBitCount",1
