"TimeofExecution","E-hits_metric","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","Sample"
17476,3.64064850409494,5983,9960,0,1,1
15843,3.70129651456474,5939,9960,0,1,2
14733,3.72402159244265,5928,9960,0,1,3
13926,3.67297704808176,5969,9960,0,1,4
13880,3.6609600537093,5958,9960,0,1,5
13786,3.73751058425063,5905,9960,0,1,6
17193,3.74886229563459,5933,9960,0,1,7
13797,3.58763914271474,6019,9960,0,1,8
13877,3.69150721718698,5958,9960,0,1,9
13731,3.60782347041123,5982,9960,0,1,10
