"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
171,8.68,4.87878787878788,25,59,0.000255329800191495,1.92745562843655e-08,"ThomasWangHash","Shen",1
