"TimeofExecution","E-hits_metric","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","Sample"
35595,3.08389737132064,6353,9960,0,1,1
31648,3.09022082018927,6340,9960,0,1,2
28818,3.08636149126947,6357,9960,0,1,3
28560,3.17697567180792,6289,9960,0,1,4
28456,3.09282236532119,6367,9960,0,1,5
33767,3.04560413728256,6381,9960,0,1,6
35270,3.08964206525182,6314,9960,0,1,7
31700,3.04077487892517,6401,9960,0,1,8
34351,3.07376020087885,6372,9960,0,1,9
29114,3.08018867924528,6360,9960,0,1,10
