"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
178,6.29032258064516,6.60714285714286,31,59,6.19159468140396e-09,6.19159468140396e-09,"XXHash","Shen",1
