"TimeofExecution","E-hits_metric","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","Sample"
7328,19.4,20,60,0,0.149346651555802,1
11054,7.84615384615385,26,60,0,0.149815824677343,2
11570,12,22,60,0,0.0569114626865866,3
12012,12.0869565217391,23,60,0,0.036183832726462,4
7486,5.35714285714286,28,60,0,0.0961063422291057,5
58254,10.8,25,60,0,0.0285628148361909,6
11367,14.2857142857143,21,60,0,0.715591249197892,7
5846,22.8888888888889,18,60,0,0.0366820777096954,8
5940,16.3636363636364,22,60,0,0.083817403209642,9
39537,13.9130434782609,23,60,0,0.0365134719076819,10
7620,9.76923076923077,26,60,0,0.136760149171715,11
8601,11.4166666666667,24,60,0,0.0924234060891819,12
37507,29.625,16,60,0,0.20642885849518,13
8585,12.8695652173913,23,60,0,0.151416739048761,14
10570,12.48,25,60,0,0.0354430933333488,15
9220,8.16,25,60,0,0.323474253880141,16
49934,9.73913043478261,23,60,0,0.0205230837120831,17
6074,8.76923076923077,26,60,0,0.0947549995980048,18
9762,9,26,60,0,0.149774117786828,19
7742,10.8333333333333,24,60,0,0.295528749793626,20
130077,14.6,20,60,0,0.210820333686886,21
6841,15.3,20,60,0,0.14754616281822,22
14635,15.7894736842105,19,60,0,0.057033264790202,23
5098,11,22,60,0,0.146836359652527,24
64289,19.2380952380952,21,60,0,0.0327732318541465,25
5831,9.03703703703704,27,60,0,0.142027835350487,26
6017,20.4705882352941,17,60,0,0.0310836269270816,27
10880,21.1578947368421,19,60,0,0.0529954479191326,28
109278,10.0833333333333,24,60,0,0.224089733062906,29
15218,14.5714285714286,21,60,0,0.0367997692756328,30
5748,15.047619047619,21,60,0,0.0105083328445863,31
6682,13.3333333333333,21,60,0,0.0596290474410474,32
157811,16.8181818181818,22,60,0,0.0605333169900688,33
8573,11.1818181818182,22,60,0,0.307693143951428,34
6661,10.8695652173913,23,60,0,0.093515995089249,35
67949,13,22,60,0,0.299872646171611,36
5692,9.33333333333333,27,60,0,0.0614808934804338,37
9560,26.6666666666667,18,60,0,0.0536700994918972,38
8348,11.68,25,60,0,0.134062874359721,39
60190,12.4545454545455,22,60,0,0.0207229899093049,40
6119,8.4,25,60,0,0.0371414504652547,41
8588,13.7,20,60,0,0.0367058705081302,42
7288,10.64,25,60,0,0.0207982275243196,43
41036,15.8181818181818,22,60,0,0.0221966644690202,44
11198,12.9565217391304,23,60,0,0.147639483689522,45
6000,21.7894736842105,19,60,0,0.0953646027182724,46
10613,6.71428571428571,28,60,0,0.213627875787253,47
50339,11.4545454545455,22,60,0,0.0215154273141313,48
5949,13.0434782608696,23,60,0,0.0584666274626763,49
7113,17.5,20,60,0,0.0940830749150573,50
48919,20.8888888888889,18,60,0,0.0866792911426709,51
5953,14.3809523809524,21,60,0,0.0958656632876626,52
12417,11.3333333333333,24,60,0,0.0353085479078821,53
6169,8.37037037037037,27,60,0,0.314558484764649,54
54106,9.16666666666667,24,60,0,0.222063882324664,55
17932,10.9166666666667,24,60,0,0.14640497811318,56
10929,9.61538461538461,26,60,0,0.154684509871238,57
13718,15.3636363636364,22,60,0,0.307872769774675,58
7346,20.8571428571429,21,60,0,0.00630891096934738,59
38517,13.1666666666667,24,60,0,0.0990445599514229,60
9501,8.30769230769231,26,60,0,0.0601766826126899,61
13201,11.6,25,60,0,0.0581214427775759,62
10751,16.4761904761905,21,60,0,0.0889926139061404,63
57690,14.1904761904762,21,60,0,0.056457899672988,64
12525,15.6,20,60,0,0.0604168786432955,65
7412,14.9565217391304,23,60,0,0.0364092748276015,66
9280,9.30769230769231,26,60,0,0.142566567750281,67
41876,10.6363636363636,22,60,0,0.034889589909787,68
10174,9.30769230769231,26,60,0,0.0307082719454994,69
6163,7,26,60,0,0.325423127746314,70
42680,8.8,25,60,0,0.0880617413736339,71
5752,15.1578947368421,19,60,0,0.0949952584397986,72
23706,10.75,24,60,0,0.141127489553007,73
5919,6.68965517241379,29,60,0,0.0376972273448318,74
33039,7.92,25,60,0,0.0346127809841371,75
11012,11.2727272727273,22,60,0,0.309405652066216,76
5747,27.1764705882353,17,60,0,0.0922752875903856,77
8261,10.6086956521739,23,60,0,0.312444728314665,78
35103,14.7619047619048,21,60,0,0.036777640856813,79
8259,11.6521739130435,23,60,0,0.010966738641597,80
9422,19.3,20,60,0,0.0919923712713809,81
7128,16,19,60,0,0.0579946667591351,82
51137,12.5833333333333,24,60,0,0.0654434940565448,83
12008,10.8888888888889,27,60,0,0.0336442637825727,84
8365,14.5,20,60,0,0.0343127432895559,85
38875,7.48148148148148,27,60,0,0.0350010642043341,86
6844,6.71428571428571,28,60,0,0.066799997153913,87
13994,14.0909090909091,22,60,0,0.216142840083727,88
10646,10.1538461538462,26,60,0,0.0892981301212926,89
34563,8.58333333333333,24,60,0,0.0366497464258453,90
7772,13.6521739130435,23,60,0,0.436348684282728,91
7371,11.1666666666667,24,60,0,0.0106801449843702,92
13196,7.62962962962963,27,60,0,0.0343882049390865,93
44939,9.41666666666667,24,60,0,0.0383501301858407,94
8818,13.7272727272727,22,60,0,0.14473432077326,95
6266,9.91666666666667,24,60,0,0.0360043625283439,96
8216,13.1818181818182,22,60,0,0.0985258805829038,97
27039,9.5,24,60,0,0.0564452621058438,98
9391,7.68,25,60,0,0.432445891359313,99
15050,15.2631578947368,19,60,0,0.0337004310152884,100
