"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
166,9.26923076923077,4.46875,26,59,5.80021926044338e-08,8.45878922461907e-13,"ThomasWangHash","SahlinMod",1
