"TimeofExecution","E-hits_metric","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","Sample"
23843,255.408231368187,899,9960,0,0,1
26550,236.139844617092,901,9960,0,0,2
20896,241.333333333333,894,9960,0,0,3
20758,236.120454545455,880,9960,0,0,4
18135,233.361512791991,899,9960,0,0,5
18016,249.968289920725,883,9960,0,0,6
17991,252.258064516129,899,9960,0,0,7
18146,240.747428571429,875,9960,0,0,8
18075,244.259301014656,887,9960,0,0,9
19147,232.339021615472,879,9960,0,0,10
