"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
345,4.96666666666667,6.24137931034483,30,59,1.92745562843655e-08,1.92264371090545e-09,"XXHash","XorVar",1
