"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
125,7.57692307692308,4.03125,26,59,6.19159468140396e-09,1.92264371090545e-09,"ThomasWangHash","SahlinMod",1
