"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
208,4.93548387096774,2.25,31,58,1.68726223881421e-07,4.69738692387978e-11,"ThomasWangHash","MAMod",1
