"TimeofExecution","E-hits_metric","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","Sample"
37745,3.57704534047181,5977,9960,0,1,1
32491,3.59605417154322,5981,9960,0,1,2
26108,3.603764073265,5951,9960,0,1,3
23391,3.51336987211427,6021,9960,0,1,4
23426,3.5565188396132,5998,9960,0,1,5
35852,3.55759906370172,5981,9960,0,1,6
30309,3.57233757535164,5972,9960,0,1,7
36147,3.60874684608915,5945,9960,0,1,8
36858,3.58005688472478,5977,9960,0,1,9
34468,3.67681895093063,5910,9960,0,1,10
