"TimeofExecution","E-hits_metric","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","Sample"
27523,3.6274804068701,5997,9960,0,1,1
32218,3.66711274673804,5978,9960,0,1,2
37494,3.70023419203747,5978,9960,0,1,3
33040,3.59442416196482,6026,9960,0,1,4
34858,3.62574850299401,6012,9960,0,1,5
27840,3.80200373577857,5889,9960,0,1,6
23217,3.58318159245158,6041,9960,0,1,7
24961,3.70010063737001,5962,9960,0,1,8
25012,3.67118247198528,5979,9960,0,1,9
25715,3.55470948518457,6041,9960,0,1,10
