"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
184,5.13793103448276,8.6,29,59,8.60828864579499e-06,5.77129455336944e-10,"NoHash","XorVar",1
