"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
194,7.80769230769231,5.62068965517241,26,59,5.80021926044338e-08,1.67465707967551e-10,"XXHash","GuoPibri",1
