"TimeofExecution","E-hits_metric","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","Sample"
18282,2.54476744186047,6880,9960,0,1,1
18507,2.64852071005917,6760,9960,0,1,2
16041,2.54913378948901,6869,9960,0,1,3
14644,2.61838029207848,6779,9960,0,1,4
14356,2.60264705882353,6800,9960,0,1,5
14203,2.59488084730803,6798,9960,0,1,6
14422,2.53533003780169,6878,9960,0,1,7
14906,2.55936675461741,6822,9960,0,1,8
15202,2.5962131219727,6813,9960,0,1,9
16248,2.54781719959118,6849,9960,0,1,10
