"TimeofExecution","E-hits_metric","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","Sample"
19715,3.75630394313759,5909,9960,0,1,1
24329,3.54537940155398,6049,9960,0,1,2
20961,3.74720054292501,5894,9960,0,1,3
18102,3.68562321758094,5961,9960,0,1,4
16482,3.61363636363636,5984,9960,0,1,5
16896,3.51490202535814,6073,9960,0,1,6
14812,3.60704787234043,6016,9960,0,1,7
14727,3.72953856517346,5938,9960,0,1,8
15998,3.62575050033356,5996,9960,0,1,9
15770,3.69606193200942,5942,9960,0,1,10
