TimeExecution,NumberofSeeds,n,kmer_len,w_min,w_max,mask,seed_generator_method,Sample
18354,9960,2,15,25,50,18446744073709551615,Shen,1
17603,9960,2,15,25,50,18446744073709551615,Shen,2
18128,9960,2,15,25,50,18446744073709551615,Shen,3
17408,9960,2,15,25,50,18446744073709551615,Shen,4
15026,9960,2,15,25,50,18446744073709551615,Shen,5
16729,9960,2,15,25,50,18446744073709551615,Shen,6
21805,9960,2,15,25,50,18446744073709551615,Shen,7
20821,9960,2,15,25,50,18446744073709551615,Shen,8
16225,9960,2,15,25,50,18446744073709551615,Shen,9
15734,9960,2,15,25,50,18446744073709551615,Shen,10
