"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
"245","4.818182","2.066667","33","56","4.744592e-07","1.674657e-10","WyHash","MAMod","1"
