"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
"176","3.026316","46.69231","38","59","1.927456e-08","1.674657e-10","NoHash","SahlinBitCount","1"
