"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
"189","5.363636","5.689655","33","59","1.273692e-11","1.674657e-10","XXHash","SahlinBitCount","1"
