"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
"165","7.576923","8.541667","26","59","8.608289e-06","3.338552e-12","NoHash","Shen","1"
