"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
"245","6.448276","2.404762","29","58","6.208478e-12","8.804069e-14","NoHash","MAMod","1"
