"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
"125","7.576923","4.03125","26","59","6.191595e-09","1.922644e-09","ThomasWangHash","SahlinMod","1"
