"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
"194","7.807692","5.62069","26","59","5.800219e-08","1.674657e-10","XXHash","GuoPibri","1"
