"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
"178","5.5","5.78125","30","59","4.744592e-07","1.674657e-10","XXHash","GuoPibri","1"
