"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
"208","4.935484","2.25","31","58","1.687262e-07","4.697387e-11","ThomasWangHash","MAMod","1"
