"TimeofExecution","E-hits_metric","E-hits-diff","UniqueKmers_2","UniqueHashes","KS-test-diff","KS-test-kmer2","HashMethod","RandStrobeMethod","Sample"
"210","5.964286","5.75","28","59","4.697387e-11","2.442491e-15","XXHash","SahlinBitCount","1"
